substance,concentration,pH,method,seed,meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry,split,label
dopamine,5.0,7.0,SWV,2,0.1535361506379819,0.5937266231787822,3.300174027244568,-0.2360479296053771,0.0999999999999999,1.4,-8.087582358443954e-05,0.2730397962799583,-0.1671005170416113,3.300174027244568,0.2025031289111388,0.0665832290362954,0.1713021940958211,3.285239231229755,0.9000000000000019,test,0
uric_acid,0.5,6.5,SWV,8,0.030558302466834,0.0842152773376025,0.3957663141442145,-0.0299261718726403,0.0999999999999999,1.4,3.2134483405907034e-05,0.024745297425818,-0.0245513378354692,0.3957663141442145,0.3812265331664579,0.0946182728410512,0.0294384709125216,0.3899386649341672,0.7999999999999996,test,1
dopamine,0.5,7.5,SWV,6,0.0228266292928866,0.0810575472916356,0.444805988745084,-0.0418533880601919,0.0999999999999999,1.4,3.1003938644724557e-06,0.0262537782761186,-0.0357846592217841,0.444805988745084,0.1814768460575718,0.0648310387984981,0.0231116747630633,0.441000196960291,0.8500000000000013,test,0
glucose,1.0,6.5,SWV,4,0.0659649065505687,0.1375260184989671,0.5351995160787992,-0.0521496307783382,0.0999999999999999,1.4,-2.362468607214588e-05,0.0350000631473954,-0.0351585286818447,0.5351995160787992,0.4846057571964955,0.148936170212766,0.061388905753979,0.5226656315625523,0.7000000000000013,test,3
aluminum,2.0,7.5,SWV,0,0.0836711544516933,0.2384190345627035,1.104541594276119,-0.1315167484643571,0.0999999999999999,1.4,7.07249867606249e-07,0.0889542368664623,-0.108992804680986,1.104541594276119,-0.3126408010012516,0.0981226533166457,0.0831109309841241,1.0927626778059876,0.7499999999999998,test,5
uric_acid,5.0,6.5,SWV,2,0.2125903742168562,0.6260130116583866,2.860207093858224,-0.2288970551240092,0.0999999999999999,1.4,-7.219694009037426e-05,0.1400599198065262,-0.1540090682386523,2.860207093858224,0.3812265331664579,0.0981226533166458,0.2241666992708135,2.832073230368377,0.8666666666666671,test,1
copper,2.0,7.5,SWV,3,0.0690211930554899,0.2928002943537037,1.7008444356453245,-0.2390575940727131,0.0999999999999999,1.4,-0.0001451790568825,0.1222140800534574,-0.126706154748372,1.7008444356453245,-0.0392991239048811,0.057822277847309,0.0781886482659308,1.6886997336217118,0.9411764705882382,test,4
aluminum,0.1,8.0,SWV,1,0.0060866628293282,0.0139383112718888,0.0654618073379959,-0.0058116900457985,0.0999999999999999,1.4,-4.5645978028124283e-07,0.0050969646618799,-0.0042096729274193,0.0654618073379959,-0.3091364205256571,0.106883604505632,0.0051524528425975,0.0635148188493334,0.605263157894737,test,5
glucose,0.2,8.0,SWV,7,0.0156663094466156,0.0297628128497476,0.1150840084206452,-0.0092554443568299,0.0999999999999999,1.4,-9.084235452386635e-06,0.00727234502133,-0.007094783671698,0.1150840084206452,0.4530663329161452,0.1682102628285356,0.0144718466060722,0.1109200683276016,0.7142857142857161,test,3
glucose,1.0,6.0,SWV,8,0.0655537419818895,0.1366036910885384,0.5155804692762282,-0.0482260151510218,0.0999999999999999,1.4,5.689067176432411e-05,0.0383720176390743,-0.0354448155920443,0.5155804692762282,0.5301627033792239,0.1506883604505633,0.0615144719611134,0.5035235839909306,0.7200000000000015,test,3
glucose,2.0,6.0,SWV,3,0.1211431467651754,0.2554618883586457,0.9513072908734486,-0.0974776506010318,0.0999999999999999,1.4,-0.0001139274216708,0.0659634539858681,-0.0971995383271023,0.9513072908734486,0.481101376720901,0.164705882352941,0.1220997005830036,0.930108765192677,0.4029850746268653,test,3
glucose,0.5,6.5,SWV,4,0.0353087009212541,0.0713356913146431,0.2787753586479291,-0.0258718136285945,0.0999999999999999,1.4,-1.1089241608057964e-05,0.0182223255167098,-0.0182811297728125,0.2787753586479291,0.4846057571964955,0.148936170212766,0.0318224938665759,0.2710445967116492,0.7000000000000013,test,3
uric_acid,0.2,7.5,SWV,2,0.0136269775311823,0.0349576557490344,0.1671457242789676,-0.0111829160485172,0.0999999999999999,1.4,-1.7038506067890178e-06,0.0082247619549914,-0.0093877707177314,0.1671457242789676,0.3339173967459323,0.0963704630788485,0.0122681922501656,0.1638240766269405,0.8333333333333334,test,1
uric_acid,5.0,6.0,SWV,7,0.2071642881327827,0.621267845902157,2.9429888963841324,-0.2279720930700001,0.0999999999999999,1.4,-0.0002314979574897,0.138932249536469,-0.1489097451121198,2.9429888963841324,0.4005006257822278,0.0911138923654568,0.2107297437855544,2.919614609161206,0.8571428571428598,test,1
aluminum,0.2,6.5,SWV,3,0.0109013618385014,0.0272595302556769,0.1247913276321427,-0.0112559762653631,0.0999999999999999,1.4,-1.1410822703105828e-05,0.0078960979498935,-0.0106038758476224,0.1247913276321427,-0.3108886107634543,0.1033792240300375,0.0099143385321568,0.1220264708165683,0.7352941176470591,test,5
aluminum,1.0,7.5,SWV,2,0.0452712140463371,0.1281835654309419,0.5839465648618987,-0.0531137541858557,0.0999999999999999,1.4,-1.4706551983674747e-05,0.0333831575947814,-0.040491638130098,0.5839465648618987,-0.3073842302878598,0.099874843554443,0.0452737100308357,0.5772837230087151,0.8999999999999998,test,5
copper,1.0,7.5,SWV,1,0.0360413193281846,0.1577506643927537,0.9205331850762024,-0.1516839304101002,0.0999999999999999,1.4,-3.275733051741116e-05,0.0587119219948389,-0.0561266902764978,0.9205331850762024,-0.0392991239048811,0.0595744680851063,0.0429679019585629,0.9156714720552188,0.8888888888888908,test,4
copper,0.1,6.0,SWV,9,0.0051862182741782,0.016733223297772,0.0938829822506328,-0.0130251755252228,0.0999999999999999,1.4,-1.8060592152200618e-07,0.007292929077178,-0.0055361029087017,0.0938829822506328,-0.0568210262828535,0.0665832290362953,0.0048559147351888,0.0920892970032815,0.8095238095238126,test,4
dopamine,0.5,6.5,SWV,0,0.0221490377114249,0.0786139181099622,0.4208521623118426,-0.0413578296091359,0.0999999999999999,1.4,-4.512937990630398e-09,0.0277457589171402,-0.0301942406006963,0.4208521623118426,0.2287859824780975,0.0683354192740925,0.0230239165837236,0.4162433258463517,0.7727272727272753,test,0
copper,0.1,6.5,SWV,7,0.0050165942320725,0.0168289643841867,0.0946913002390183,-0.0161707536207822,0.0999999999999999,1.4,-4.329696641976505e-06,0.0062478659592651,-0.0058722926384865,0.0946913002390183,-0.0550688360450564,0.0613266583229036,0.0046465450489102,0.0931413492841692,0.6666666666666656,test,4
uric_acid,1.0,6.5,SWV,0,0.056798883477049,0.1626803230901762,0.7593680813938183,-0.0785565409266854,0.0999999999999999,1.4,1.4668796001869122e-06,0.0539954825385421,-0.0588627609558718,0.7593680813938183,0.3864831038798497,0.0963704630788485,0.0574745973693191,0.7498905724623239,0.6666666666666647,test,1
copper,1.0,7.0,SWV,6,0.0369026803726751,0.1563805640847335,0.8986441061024725,-0.1509366547971415,0.0999999999999999,1.4,2.9298788857137164e-06,0.066165342916775,-0.0650130373839402,0.8986441061024725,-0.0428035043804756,0.0595744680851063,0.0423658512601797,0.8936444285709999,0.8888888888888908,test,4
uric_acid,2.0,6.0,SWV,1,0.1020448927859504,0.3001678081631277,1.4489206184202617,-0.1367119511408254,0.0999999999999999,1.4,-5.415507199403851e-05,0.0798635172933699,-0.0775783270355462,1.4489206184202617,0.4005006257822278,0.0911138923654568,0.1011073378178931,1.435228814039428,0.8571428571428598,test,1
glucose,0.5,6.5,SWV,2,0.0349463686724561,0.071540865422939,0.2776569782053651,-0.0229147480420736,0.0999999999999999,1.4,-5.009572002975765e-06,0.0194604748315366,-0.0164157437698346,0.2776569782053651,0.4951188986232789,0.1454317897371715,0.0315527013093982,0.2710077110880862,0.8444444444444427,test,3
copper,1.0,8.0,SWV,1,0.0362107236604343,0.158758446106841,0.9216472201775436,-0.1402999914743738,0.0999999999999999,1.4,-3.298430557649307e-05,0.0568148926086119,-0.0577957482105392,0.9216472201775436,-0.0392991239048811,0.0578222778473092,0.0425273592723647,0.9166511186180768,0.6500000000000019,test,4
glucose,0.2,6.5,SWV,4,0.0157563178033448,0.0291212461077608,0.1152292424912322,-0.0091119459976556,0.0999999999999999,1.4,-3.0941943514350826e-06,0.0075215637207607,-0.0075413923281158,0.1152292424912322,0.4846057571964955,0.148936170212766,0.0129932966635449,0.1107506992875649,0.7000000000000013,test,3
glucose,0.1,6.0,SWV,3,0.0090456866956385,0.0145751988144462,0.0565091628291896,-0.0041872727852018,0.0999999999999999,1.4,-4.379083829908468e-06,0.0039032565445102,-0.005807815747617,0.0565091628291896,0.481101376720901,0.1629536921151437,0.0069252819610831,0.053189532812194,0.3880597014925367,test,3
dopamine,0.5,6.0,SWV,9,0.0221410590644331,0.0781103595278778,0.4376964989173363,-0.0399535902189981,0.0999999999999999,1.4,-9.412191092095898e-06,0.0315663571389963,-0.0259830097370757,0.4376964989173363,0.2550688360450562,0.0630788485607007,0.021736803420798,0.4327473570297173,0.6363636363636369,test,0
aluminum,10.0,8.0,SWV,3,0.2727384518137081,0.7750888212361693,3.5304905465298257,-0.3500835955943886,0.0999999999999999,1.4,-0.0003905712839071,0.2307274688289635,-0.3001157717004925,3.5304905465298257,-0.2951188986232791,0.1033792240300375,0.2808280240016377,3.49259869998996,0.9666666666666662,test,5
copper,0.2,7.0,SWV,4,0.0089610037814455,0.0333735895728788,0.1919278055400372,-0.0288309492052727,0.0999999999999999,1.4,-5.186540493929591e-06,0.0129574310518647,-0.0137304127460327,0.1919278055400372,-0.0375469336670839,0.0595744680851064,0.0090369121381217,0.1896286883944625,0.7000000000000025,test,4
glucose,5.0,6.0,SWV,1,0.2429440310309989,0.526510048026475,2.018991820795837,-0.1943046947027441,0.0999999999999999,1.4,-9.000117871717885e-05,0.1432994019810455,-0.1149426756804858,2.018991820795837,0.4986232790988735,0.1541927409261576,0.2412331463223839,1.9812302289002883,0.6000000000000014,test,3
copper,0.1,8.0,SWV,9,0.0052635046694824,0.0171723330034246,0.105549782327067,-0.0115493170287965,0.0999999999999999,1.4,-2.932583445133005e-07,0.0064756417478359,-0.0059342930474772,0.105549782327067,-0.0375469336670839,0.0578222778473092,0.0045909816536619,0.1036891033994186,0.7368421052631553,test,4
copper,10.0,7.0,SWV,4,0.2147883489291029,0.9394504341837768,5.366770153738878,-0.8649040725646844,0.0999999999999999,1.4,-0.000213681194366,0.3649514987974005,-0.3867644035387191,5.366770153738878,-0.0375469336670839,0.0595744680851064,0.2542565644423165,5.337403781744677,0.7000000000000025,test,4
ascorbic_acid,1.0,7.0,SWV,7,0.08406658068957,0.2140678139487067,0.9342443277880872,-0.0758095396661969,0.0999999999999999,1.4,-7.92716742392728e-05,0.0549154722244594,-0.050829445864302,0.9342443277880872,0.0570713391739674,0.1191489361702128,0.0843782299842929,0.9233213803050144,0.999999999999998,test,2
aluminum,2.0,6.0,SWV,5,0.0831080373785962,0.2366961015411047,1.0617834415223912,-0.104861816472458,0.0999999999999999,1.4,2.818203417237544e-05,0.0897051239564692,-0.0627518272570088,1.0617834415223912,-0.3178973717146433,0.1033792240300375,0.0866940167449159,1.050287350371798,0.7878787878787881,test,5
copper,0.1,7.0,SWV,2,0.0051284931842968,0.0168911558885554,0.0965501102906576,-0.013090506967768,0.0999999999999999,1.4,-1.1332937548332338e-08,0.0070445211579041,-0.0058322514393326,0.0965501102906576,-0.0410513141426783,0.0613266583229036,0.0046564466789465,0.0947734545003741,0.8421052631578959,test,4
uric_acid,0.5,7.0,SWV,6,0.0307997964787762,0.0849478640682528,0.3991309665179393,-0.0290763008807155,0.0999999999999999,1.4,4.9996549670849485e-06,0.0353925192235099,-0.0245866030981409,0.3991309665179393,0.339173967459324,0.0963704630788484,0.0303304515252056,0.3938560593985805,0.4864864864864863,test,1
copper,10.0,7.0,SWV,3,0.218096930223505,0.9366800782646268,5.278341660897459,-0.7998980782544869,0.0999999999999999,1.4,-0.0004588916625433,0.3561070365867151,-0.3846862005577169,5.278341660897459,-0.0392991239048811,0.0613266583229036,0.2578888571625963,5.238141469781524,0.8421052631578898,test,4
uric_acid,5.0,6.0,SWV,4,0.2135889578251494,0.6228438875051518,2.9562041406598,-0.2675845800323926,0.0999999999999999,1.4,-0.0001209638631216,0.1777211377008432,-0.176807251144675,2.9562041406598,0.4075093867334166,0.0981226533166457,0.2214342751784765,2.927635280421427,1.0,test,1
aluminum,10.0,6.0,SWV,9,0.2661844998268615,0.7610858345548123,3.358798188047253,-0.3025856116274788,0.0999999999999999,1.4,-0.0001096923117798,0.2121338876921128,-0.2793866784640579,3.358798188047253,-0.3143929912390488,0.106883604505632,0.2840961346419771,3.3212915739177595,0.6944444444444449,test,5
glucose,2.0,8.0,SWV,5,0.122820468753822,0.2616449176453087,1.0326509663670018,-0.0929893171344879,0.0999999999999999,1.4,3.596120975474161e-05,0.0874083002484007,-0.0580837832889264,1.0326509663670018,0.4513141426783479,0.1594493116395493,0.1231550939105134,1.011768018870307,0.6545454545454555,test,3
copper,0.2,7.0,SWV,7,0.0086079457243484,0.0334812051441257,0.188606888796912,-0.0342477918457033,0.0999999999999999,1.4,-1.1260775352560824e-05,0.0129065704188058,-0.0126875987247319,0.188606888796912,-0.0375469336670839,0.0613266583229036,0.0092298084619306,0.1868072230994439,0.6666666666666707,test,4
aluminum,0.1,6.0,SWV,4,0.0061159704339312,0.0137544920193832,0.0627370678586694,-0.005214287740583,0.0999999999999999,1.4,-5.457022340237298e-07,0.0044043485957972,-0.004267767101415,0.0627370678586694,-0.3126408010012516,0.1016270337922402,0.0049511102499548,0.06079360057743,0.5263157894736845,test,5
glucose,5.0,6.0,SWV,2,0.2440217890615323,0.529292866117953,2.01173239882126,-0.1788233381452338,0.0999999999999999,1.4,-5.137313605897205e-05,0.1458861661789747,-0.1216902426572757,2.01173239882126,0.4951188986232789,0.1612015018773467,0.2500463649609484,1.978820418970722,0.5333333333333338,test,3
dopamine,10.0,6.0,SWV,0,0.2338564954393069,0.902469314294022,5.032515544362197,-0.4595744032416972,0.0999999999999999,1.4,-2.332067166073138e-05,0.5025797219285228,-0.355311111973401,5.032515544362197,0.2550688360450562,0.0648310387984981,0.2564109990893098,5.005332369005228,0.7619047619047621,test,0
dopamine,5.0,7.0,SWV,5,0.1557328556725253,0.5984546318664701,3.3629423873168567,-0.2453947333576865,0.0999999999999999,1.4,4.7268465012929234e-05,0.2470197756279171,-0.1643543741270956,3.3629423873168567,0.2025031289111388,0.0665832290362954,0.1726981336969132,3.3447924150626247,0.9000000000000019,test,0
uric_acid,5.0,7.5,SWV,4,0.2194120793505189,0.6391886024400645,3.037686464942881,-0.2749938384848289,0.0999999999999999,1.4,-0.0001243543903904,0.165283094926437,-0.1611264437254,3.037686464942881,0.3216520650813516,0.0946182728410512,0.2214805340599875,3.00853405313634,0.7419354838709666,test,1
copper,0.5,7.5,SWV,8,0.0199452660085912,0.0814590323025938,0.4977882886778242,-0.0666772435535795,0.0999999999999999,1.4,3.078576879042939e-05,0.0326806079288302,-0.0385298497058624,0.4977882886778242,-0.0357947434292866,0.0595744680851063,0.0221444889769471,0.4937010878989744,0.8888888888888908,test,4
copper,0.5,6.5,SWV,5,0.0196960081831049,0.0808153804756282,0.4473301183998964,-0.0722336391616083,0.0999999999999999,1.4,8.167929655525699e-06,0.0304007596721222,-0.0246590167341479,0.4473301183998964,-0.0585732165206508,0.0630788485607009,0.0226282870334444,0.4436057142048434,0.5000000000000013,test,4
glucose,0.2,6.5,SWV,8,0.0157513937519478,0.029075567493149,0.1147424719728832,-0.0087263313036595,0.0999999999999999,1.4,1.4398269346707723e-05,0.0083497009168039,-0.0077046419757491,0.1147424719728832,0.4775969962453065,0.1506883604505631,0.0130645601830757,0.1103512697944089,0.5087719298245615,test,3
dopamine,0.5,8.0,SWV,1,0.0226080043231163,0.0823532016564808,0.433308290739939,-0.0423708218403436,0.0999999999999999,1.4,-1.410965539039388e-05,0.026586240847136,-0.0252094339457693,0.433308290739939,0.1464330413016269,0.0753441802252815,0.0256067753744137,0.4293739755274088,0.7916666666666665,test,0
copper,1.0,8.0,SWV,7,0.0355970758751446,0.1592200172120385,0.9536695873303556,-0.148785666765649,0.0999999999999999,1.4,-6.427615990947008e-05,0.063145430208028,-0.0674761855120208,0.9536695873303556,-0.0357947434292866,0.0578222778473092,0.0427035252059968,0.9500987467471022,0.8333333333333316,test,4
ascorbic_acid,10.0,6.0,SWV,0,0.4958187401660804,1.2595896522287398,5.324867956206274,-0.5840570507544552,0.0999999999999999,1.4,7.442197303964003e-06,0.4070942939744469,-0.4499579239466884,5.324867956206274,0.1061326658322903,0.1244055068836044,0.5130410384434999,5.262730537075505,0.6511627906976742,test,2
ascorbic_acid,10.0,6.5,SWV,4,0.5041966430067395,1.2575321329828364,5.286243714483929,-0.5474126003644906,0.0999999999999999,1.4,-0.0002453783275102,0.3430598024377994,-0.357527623762419,5.286243714483929,0.0605757196495618,0.1209011264080099,0.5052397856240806,5.212081091215091,0.5681818181818183,test,2
copper,5.0,7.0,SWV,2,0.1356787511644687,0.6049440593775987,3.41072343783281,-0.5375105106933785,0.0999999999999999,1.4,-8.783243520806807e-05,0.2522450031418229,-0.2084593518178061,3.41072343783281,-0.0410513141426783,0.0613266583229036,0.1667526505364289,3.395191674618399,0.8421052631578959,test,4
copper,0.1,6.0,SWV,7,0.0049984110399794,0.0167559240429059,0.0951304092055331,-0.0147111678396701,0.0999999999999999,1.4,-4.295597579462606e-06,0.0068270375403968,-0.0053729445777447,0.0951304092055331,-0.0550688360450564,0.0630788485607009,0.0047113859798552,0.0936377223813116,0.8947368421052587,test,4
aluminum,5.0,7.0,SWV,1,0.1688853134149862,0.4924839747157921,2.2821710434421147,-0.2530302996278194,0.0999999999999999,1.4,-0.0001017065992975,0.1761119103209646,-0.1497772833804256,2.2821710434421147,-0.3091364205256571,0.1016270337922402,0.1762583674484959,2.258128749530108,0.8709677419354842,test,5
aluminum,0.5,6.0,SWV,6,0.0242258582026449,0.0663507888128948,0.2941671334846697,-0.0251938287630937,0.0999999999999999,1.4,4.641553064918704e-06,0.0214757035618431,-0.0205803547989807,0.2941671334846697,-0.3196495619524405,0.1086357947434292,0.0251984856982634,0.2911231104584439,0.8787878787878782,test,5
ascorbic_acid,5.0,7.5,SWV,6,0.3309554151242053,0.8312674565058311,3.614957431934352,-0.3006503338831399,0.0999999999999999,1.4,3.805871695146457e-05,0.2389653867963808,-0.2561113954454947,3.614957431934352,0.0395494367959949,0.1173967459324154,0.3244675807306094,3.5641026884401548,0.9142857142857131,test,2
aluminum,0.5,8.0,SWV,4,0.0246229294161739,0.0671776982834317,0.3099232484997752,-0.0307067691300328,0.0999999999999999,1.4,-1.241394122335344e-05,0.0218503721310021,-0.018671188993892,0.3099232484997752,-0.3056320400500626,0.1033792240300375,0.0243604806617589,0.306110277680563,0.6857142857142854,test,5
ascorbic_acid,0.5,6.0,SWV,7,0.0436756676394526,0.1086772134432253,0.4505768222454082,-0.0377033995431058,0.0999999999999999,1.4,-3.867220557938457e-05,0.0311343073751494,-0.0260470350388243,0.4505768222454082,0.1061326658322903,0.1261576971214016,0.0447001503036296,0.4435092896948112,0.6744186046511629,test,2
dopamine,0.1,6.5,SWV,6,0.0060319479032907,0.0162234436054531,0.0877058732063349,-0.0077030300832344,0.0999999999999999,1.4,2.5656942284393887e-06,0.0057618547409651,-0.005310519326566,0.0877058732063349,0.2340425531914892,0.0718397997496871,0.0049144559315306,0.0853894578468779,0.9523809523809518,test,0
dopamine,10.0,6.0,SWV,5,0.2352646736881491,0.9040320568789484,5.042999661639459,-0.4154222792779649,0.0999999999999999,1.4,7.041978296336422e-05,0.3379903691419221,-0.3267978154470383,5.042999661639459,0.2638297872340425,0.0648310387984981,0.2568203357905274,5.012749818630914,0.7619047619047621,test,0
dopamine,0.1,7.5,SWV,5,0.0061290900306796,0.0167552887981705,0.0964198450618256,-0.0076427776934252,0.0999999999999999,1.4,3.8198730257129785e-06,0.0062816642335864,-0.0074982332708964,0.0964198450618256,0.1744680851063829,0.0630788485607009,0.0046820399590436,0.0941043845412296,0.8000000000000006,test,0
glucose,0.1,6.0,SWV,2,0.0089148286034727,0.0145753726905534,0.0577611782275368,-0.0032714954242088,0.0999999999999999,1.4,9.917293267640623e-07,0.0041149279689788,-0.0034335701446835,0.0577611782275368,0.4951188986232789,0.1612015018773467,0.0068846664628929,0.0546500945768745,0.5333333333333338,test,3
ascorbic_acid,0.5,7.5,SWV,4,0.0461549433886244,0.1114632141409776,0.4882116283771005,-0.0466740421101049,0.0999999999999999,1.4,-1.9548314887246828e-05,0.0360439707623397,-0.0288678965069531,0.4882116283771005,0.0413016270337921,0.1244055068836045,0.0451590737334776,0.4795492172191696,0.8205128205128215,test,2
aluminum,0.2,7.0,SWV,5,0.0108034692760216,0.02736461510429,0.1256107859211938,-0.0114312700535947,0.0999999999999999,1.4,5.578873347812954e-06,0.0104681126450549,-0.0072302987095319,0.1256107859211938,-0.3038798498122653,0.1086357947434292,0.0102618311837626,0.1231963816737966,0.7714285714285712,test,5
copper,1.0,7.5,SWV,8,0.0371168553625505,0.1568083028756426,0.956963084295891,-0.1301768309393508,0.0999999999999999,1.4,5.683813331008253e-05,0.0629138222433987,-0.0741713914032146,0.956963084295891,-0.0357947434292866,0.0595744680851063,0.0426227554422947,0.950296608227358,0.8888888888888908,test,4
ascorbic_acid,1.0,7.0,SWV,3,0.0871532558911192,0.2144810336603586,0.9160790178631678,-0.0845428756627023,0.0999999999999999,1.4,-9.691117392246011e-05,0.054436261930582,-0.0782437968306983,0.9160790178631678,0.0605757196495618,0.1226533166458072,0.0862409604426515,0.9013365804143528,1.0,test,2
aluminum,0.2,6.0,SWV,2,0.0106150319859024,0.0270163754929162,0.1192670357571594,-0.011145812443778,0.0999999999999999,1.4,-1.1080018620752337e-06,0.0070253138426209,-0.0091620561004194,0.1192670357571594,-0.3126408010012516,0.106883604505632,0.0100778924647769,0.1167085678034323,0.6944444444444442,test,5
copper,0.1,6.0,SWV,8,0.0051697897065799,0.0165767903861895,0.0930960959584025,-0.013018137571038,0.0999999999999999,1.4,7.978952433376548e-06,0.0061211751563751,-0.0063832822843755,0.0930960959584025,-0.0568210262828535,0.0630788485607009,0.004641375491982,0.0912653883935951,0.8000000000000006,test,4
copper,5.0,6.5,SWV,4,0.1378923865429778,0.6005020012986788,3.3852247497094905,-0.5482965299871421,0.0999999999999999,1.4,-0.0001340812897126,0.2216403533150757,-0.2290348028490867,3.3852247497094905,-0.0533166458072591,0.0613266583229036,0.165296797280181,3.3673275369598,0.75,test,4
uric_acid,1.0,7.5,SWV,3,0.0587920996751876,0.1659179601914914,0.7893735455735006,-0.0647944865227602,0.0999999999999999,1.4,-7.295679485562179e-05,0.0445605336675706,-0.0659624565154201,0.7893735455735006,0.3216520650813516,0.0946182728410512,0.0573957726881419,0.7793941610747495,0.6874999999999982,test,1
copper,2.0,7.5,SWV,0,0.0671693626964548,0.294003145508747,1.7254308411312618,-0.2692549530616134,0.0999999999999999,1.4,-6.873179922636382e-06,0.1426444982719177,-0.1403188553103055,1.7254308411312618,-0.0392991239048811,0.057822277847309,0.0783636861206339,1.7148301171235167,0.9411764705882382,test,4
glucose,10.0,6.0,SWV,7,0.3735047534117851,0.8268208873583343,3.0744083955155466,-0.2934686879045997,0.0999999999999999,1.4,-0.0003039261672901,0.1935973086916124,-0.2093665179719024,3.0744083955155466,0.4986232790988735,0.162953692115144,0.3912924051639037,3.0218231580204127,0.6034482758620703,test,3
glucose,2.0,7.5,SWV,6,0.1222654102202848,0.2587910222587513,0.9983442645338636,-0.0912856340410969,0.0999999999999999,1.4,1.6443732776944973e-05,0.0756586593101588,-0.0642868734115547,0.9983442645338636,0.4635794743429285,0.1524405506883606,0.1177238630784266,0.9774337398596732,0.6415094339622647,test,3
glucose,0.5,7.5,SWV,6,0.035679637858021,0.0720337124852895,0.2796603108276165,-0.023942004881382,0.0999999999999999,1.4,6.43413461865783e-06,0.0211586260122438,-0.0180122537233466,0.2796603108276165,0.4635794743429285,0.1524405506883606,0.0328018914127736,0.2723921311775281,0.6415094339622647,test,3
dopamine,0.5,6.0,SWV,2,0.021714240400068,0.0779520747071326,0.434263267152053,-0.0364397276504162,0.0999999999999999,1.4,-8.443092852921195e-06,0.0304470175273997,-0.0210230072292372,0.434263267152053,0.2585732165206507,0.064831038798498,0.0221389698151394,0.4301944757171356,0.8499999999999981,test,0
uric_acid,2.0,8.0,SWV,2,0.1063592380540399,0.3100402617481684,1.4172599327858737,-0.1111629543809154,0.0999999999999999,1.4,-3.427816541555585e-05,0.0793218728232854,-0.0819020174369334,1.4172599327858737,0.3058823529411764,0.0998748435544431,0.1123729696700007,1.4012603485121378,0.9000000000000008,test,1
ascorbic_acid,0.5,7.5,SWV,7,0.0449399333862757,0.1124001654904063,0.4889727812907748,-0.039309064843447,0.0999999999999999,1.4,-4.0452117991283504e-05,0.0270279510350108,-0.0254142914498163,0.4889727812907748,0.0325406758448059,0.1244055068836045,0.0456255774504695,0.4822711453970146,0.918918918918918,test,2
dopamine,1.0,8.0,SWV,0,0.0424805950473376,0.1587879953655443,0.8368685546659369,-0.0910955059938745,0.0999999999999999,1.4,-2.5611130181947205e-06,0.0565708224062888,-0.0602062717815368,0.8368685546659369,0.1534418022528159,0.0718397997496871,0.0480064583767224,0.8302185050077308,0.8636363636363674,test,0
aluminum,10.0,7.5,SWV,3,0.2716613180791578,0.7719774313564871,3.5530058214288363,-0.3486493011530866,0.0999999999999999,1.4,-0.0003889630828609,0.2313138612230596,-0.2988965765942269,3.5530058214288363,-0.3108886107634543,0.1016270337922402,0.2756301634931943,3.514707088627866,0.7575757575757581,test,5
uric_acid,2.0,6.5,SWV,4,0.1049800125811384,0.302755595833355,1.4311672521709478,-0.1285290020075891,0.0999999999999999,1.4,-5.738364424234125e-05,0.0780770520663582,-0.0828658424729241,1.4311672521709478,0.3847309136420525,0.0963704630788485,0.1070020089019357,1.41637068625984,0.7741935483870961,test,1
glucose,0.5,6.0,SWV,4,0.0351068805282133,0.070877956735844,0.2671119448406921,-0.0254558817628515,0.0999999999999999,1.4,-1.0738121090419809e-05,0.0172937128202845,-0.0184467314948817,0.2671119448406921,0.4933667083854817,0.1524405506883606,0.0320792052707873,0.2596913914222743,0.5818181818181816,test,3
dopamine,10.0,7.0,SWV,5,0.2412512534136019,0.9309739612904664,5.230382548182789,-0.3826395325957733,0.0999999999999999,1.4,7.210696125528163e-05,0.3842495088044775,-0.2556492188915317,5.230382548182789,0.2025031289111388,0.0665832290362954,0.2686580899667459,5.203234600947664,0.9000000000000019,test,0
copper,10.0,6.5,SWV,0,0.2113490106196157,0.934843201975642,5.273935300369917,-0.874403636467094,0.0999999999999999,1.4,-3.090979932416926e-05,0.3917814154875083,-0.3916096867154461,5.273935300369917,-0.0533166458072591,0.0630788485607009,0.2611033848823376,5.240174974552211,0.7142857142857139,test,4
glucose,0.1,6.5,SWV,1,0.0089238673863205,0.014575968209381,0.0584965500401339,-0.0042010622002874,0.0999999999999999,1.4,-1.844994884064757e-07,0.0039888617699311,-0.003335018427105,0.0584965500401339,0.4986232790988735,0.1401752190237797,0.0062441520292604,0.0551574766350979,0.8604651162790681,test,3
glucose,10.0,6.0,SWV,9,0.3831681863962945,0.8207391426157113,3.0722083285506048,-0.3132919440973591,0.0999999999999999,1.4,-9.21933962499558e-05,0.2127268467862916,-0.1936815866847486,3.0722083285506048,0.5038798498122653,0.1594493116395494,0.3841229948834671,3.0136854920632734,0.6851851851851878,test,3
uric_acid,10.0,8.0,SWV,8,0.3431755273909029,1.006840682565223,4.578714412792254,-0.3797064929481375,0.0999999999999999,1.4,0.0003451912639897,0.2898816786236464,-0.3265246352111268,4.578714412792254,0.3128911138923653,0.1016270337922403,0.3683599781256239,4.530646661692007,0.6571428571428582,test,1
