substance,concentration,pH,method,seed,meanCurrent,stdCurrent,maxCurrent,minCurrent,meanVoltage,voltageRange,meanGradient,maxGradient,minGradient,peakCurrent,peakPotential,peakWidth,peakArea,peakProminence,peakSymmetry,split,label
copper,10.0,8.0,CV,7,0.2303811604705253,1.4535383018185883,6.402636713066209,-4.510169340998986,0.1,1.4,-0.0002011722070787,0.4116451928502742,-0.4606075861765686,6.402636713066209,-0.0416833667334669,0.0981963927855711,0.4916873096293625,6.396658862900488,0.8421052631578941,test,4
ascorbic_acid,2.0,8.0,CV,7,0.2203753740977117,0.4364955813647742,1.6802617256145622,-0.1598938202959201,0.1,1.4,-7.462467032337794e-05,0.1270567519902359,-0.1279146810515117,1.6802617256145622,0.0256513026052104,0.1823647294589179,0.2467689423648605,1.649148096414322,0.7105263157894741,test,2
ascorbic_acid,5.0,8.0,CV,1,0.4554710405154163,0.8990953152213225,3.535305117553176,-0.3715340834303648,0.1,1.4,6.383085286995671e-05,0.3048063423437332,-0.2739465702408929,3.535305117553176,0.0200400801603206,0.1879759519038075,0.5197345216139249,3.459794504783221,0.9705882352941184,test,2
copper,10.0,8.0,CV,8,0.237069158801299,1.4570983204456671,6.426913078145299,-4.581514564935155,0.1,1.4,7.271938658082716e-05,0.4313853730644387,-0.4473540115895675,6.426913078145299,-0.038877755511022,0.0981963927855711,0.4912404996631116,6.408894388087579,0.9444444444444456,test,4
dopamine,1.0,7.0,CV,5,0.0510632540338791,0.2084052390137342,0.9399816035326648,-0.5262268106631643,0.1,1.4,-1.300630647390759e-05,0.0579686196003218,-0.0736985378045498,0.9399816035326648,0.2024048096192384,0.1122244488977955,0.082936296959824,0.9321111444846986,0.904761904761905,test,0
ascorbic_acid,0.2,6.5,CV,3,0.0278136464192694,0.0483488330401076,0.198800726463399,-0.0199560437751898,0.1,1.4,-5.492897449560564e-05,0.0189335699475026,-0.0302499448093389,0.198800726463399,0.0789579158316633,0.1963927855711423,0.0287920100479222,0.1912992463347327,0.9444444444444446,test,2
ascorbic_acid,0.5,7.5,CV,8,0.0637208845612985,0.1212102965747386,0.4871299580744893,-0.0425352138097973,0.1,1.4,1.0168848239888534e-05,0.0365203650725964,-0.038906906455228,0.4871299580744893,0.0256513026052104,0.1907815631262525,0.0705219262080624,0.4752146719570433,0.7,test,2
uric_acid,5.0,6.0,CV,1,0.2880259537006931,0.6828449106780847,2.9498417017046714,-0.3869451641203755,0.1,1.4,4.627710249379871e-05,0.2164946156376254,-0.2080647298317236,2.9498417017046714,0.3987975951903807,0.1486973947895792,0.3473478339484702,2.9198730658847376,0.7666666666666656,test,1
uric_acid,10.0,8.0,CV,2,0.4671166056114832,1.1039552042907337,4.9331578969055006,-0.4522890528553344,0.1,1.4,-5.507927823909581e-05,0.3169447949098327,-0.3703748716030586,4.9331578969055006,0.2949899799599198,0.1486973947895791,0.5603711104899303,4.884766406286173,0.7096774193548377,test,1
aluminum,2.0,7.5,CV,8,0.1015527212234131,0.3342464963866768,1.317810223149283,-0.7527734847291225,0.1,1.4,-5.53138646078126e-05,0.1015008275878566,-0.1830653205578591,1.317810223149283,-0.2997995991983967,0.1739478957915831,0.1741050587478304,1.3016238866231005,0.8787878787878786,test,5
copper,2.0,6.5,CV,9,0.0754976646960429,0.4419327169416473,1.917884074939212,-1.4342704841960512,0.1,1.4,-7.104913384965075e-05,0.1904470498216687,-0.1139526042996544,1.917884074939212,-0.0501002004008015,0.0981963927855711,0.149125951036869,1.9102392173893872,0.8421052631578934,test,4
ascorbic_acid,5.0,7.0,CV,2,0.450414586948089,0.8871592454727701,3.733025622885808,-0.3506132486347096,0.1,1.4,-4.661434898865569e-05,0.2701058533558582,-0.3162131590271213,3.733025622885808,0.0480961923847695,0.1795591182364728,0.4965177541182315,3.6635402352561246,0.7777777777777782,test,2
dopamine,0.1,8.0,CV,3,0.0083757604656834,0.022984571990892,0.1077658800293581,-0.0549194822182982,0.1,1.4,-2.0119816361483315e-05,0.0093202450743856,-0.0119983504364473,0.1077658800293581,0.1462925851703407,0.1150300601202405,0.0093916012342016,0.1041307668995626,0.9523809523809534,test,0
uric_acid,5.0,7.0,CV,7,0.2916820952249135,0.698525805514724,3.076863948741736,-0.2835824086856637,0.1,1.4,-0.0001134362394343,0.2017164291347028,-0.1908749924564242,3.076863948741736,0.3595190380761522,0.1402805611222445,0.3420547243307442,3.056229841568219,0.9230769230769234,test,1
copper,2.0,7.0,CV,9,0.0758664875574556,0.4442570160462117,1.9406293837843969,-1.4296319017023766,0.1,1.4,-7.143133419288718e-05,0.1916092698320213,-0.1207358022315651,1.9406293837843969,-0.0472945891783567,0.0925851703406813,0.1449003975342631,1.9330931735247423,0.9411764705882344,test,4
dopamine,1.0,8.0,CV,5,0.0522789235827478,0.2146853681440764,0.9791503401513946,-0.5611627317579919,0.1,1.4,-1.3396235350986551e-05,0.0574012226226395,-0.0629703470062193,0.9791503401513946,0.1462925851703407,0.1094188376753507,0.0842034723780027,0.9719200442213084,0.9499999999999992,test,0
glucose,0.5,8.0,CV,1,0.0499073752773948,0.0774060172660378,0.290635142606725,-0.0273486998080701,0.1,1.4,8.279210773587999e-06,0.0272680059682688,-0.0225596392542943,0.290635142606725,0.4380761523046091,0.2328657314629258,0.0504150033642546,0.2781594006982033,0.5090909090909089,test,3
ascorbic_acid,10.0,6.0,CV,8,0.6839254762455789,1.3568197960793047,5.529736394710474,-0.4954793018705244,0.1,1.4,8.487411812996015e-05,0.4090995886753144,-0.4335553490043722,5.529736394710474,0.0845691382765531,0.1711422845691382,0.7359497964743803,5.424123153655551,0.648648648648649,test,2
glucose,0.5,6.5,CV,5,0.0495001008004118,0.0763086892177173,0.283644638228259,-0.024883933262836,0.1,1.4,-4.472052987646469e-06,0.0265836940492582,-0.0309439638294591,0.283644638228259,0.4829659318637275,0.2328657314629257,0.0495724202944206,0.2709082478980556,0.6600000000000004,test,3
ascorbic_acid,0.1,6.0,CV,4,0.0152202925750592,0.0244561974534673,0.1003024801468753,-0.0073876664663414,0.1,1.4,-5.682304511954756e-06,0.0078770278437236,-0.0098060790294526,0.1003024801468753,0.1070140280561122,0.1935871743486974,0.0144252068916281,0.0954032855649472,0.8157894736842106,test,2
aluminum,0.5,8.0,CV,0,0.0295354748636909,0.0938439842184973,0.361197545387262,-0.2132417185393453,0.1,1.4,-1.8720948952496664e-05,0.0272946955774033,-0.0312389109192231,0.361197545387262,-0.3082164328657314,0.1739478957915831,0.0489770856029421,0.3561225044643047,0.8235294117647052,test,5
uric_acid,2.0,6.0,CV,3,0.144466215089847,0.3297291626632654,1.4798113846907113,-0.1424006901436621,0.1,1.4,-0.0003630525774156,0.1056643418792597,-0.1918093538459934,1.4798113846907113,0.3931863727454909,0.1571142284569138,0.1731847066361784,1.460023420182496,0.6969696969696967,test,1
dopamine,0.1,7.5,CV,4,0.0081847440625176,0.0227258744058556,0.1073489237242423,-0.0560612943111953,0.1,1.4,-3.7646104381912366e-06,0.0072164457670822,-0.0091817163680688,0.1073489237242423,0.1743486973947895,0.1122244488977955,0.0091397691564143,0.1039899064269906,0.999999999999998,test,0
glucose,2.0,7.0,CV,9,0.1686014912557613,0.2738581639411929,1.021751054684099,-0.1123863497233688,0.1,1.4,-5.678789719724021e-05,0.0992279578611199,-0.0970216859916877,1.021751054684099,0.4857715430861723,0.230060120240481,0.1765427188785353,0.9849395487612722,0.8636363636363632,test,3
dopamine,1.0,6.5,CV,3,0.0513302843944003,0.2061794829339981,0.9579620309227584,-0.5176458813617826,0.1,1.4,-0.0001982204272718,0.0668543177269644,-0.1053823988347148,0.9579620309227584,0.2248496993987976,0.1122244488977955,0.0821906793562127,0.9499983397473468,0.8181818181818203,test,0
ascorbic_acid,1.0,6.5,CV,9,0.1186952639390666,0.2278628759012966,0.891596119657546,-0.0902153816072684,0.1,1.4,-4.502861951634018e-05,0.0785085283310292,-0.0696184404791651,0.891596119657546,0.0789579158316633,0.1963927855711422,0.1354930830797434,0.8685609895755482,1.0,test,2
uric_acid,10.0,8.0,CV,9,0.4710154469484823,1.102243539418842,4.996683447466009,-0.4249689162198333,0.1,1.4,-0.000214915556342,0.3460941260343075,-0.3169462383523487,4.996683447466009,0.3006012024048096,0.1458917835671341,0.5522310875589448,4.93705320816929,0.8571428571428561,test,1
aluminum,0.1,7.5,CV,2,0.007743499139075,0.0192579773808951,0.0791868759285112,-0.0382173830776515,0.1,1.4,-2.7433184280375507e-06,0.0056293816906162,-0.008324117736587,0.0791868759285112,-0.3054108216432865,0.1599198396793587,0.0094795050174382,0.0766886234872879,0.9655172413793104,test,5
uric_acid,0.1,6.5,CV,3,0.0112180178484033,0.0189926087132584,0.0870412113390677,-0.0068775695517507,0.1,1.4,-1.9181901629419e-05,0.0063454586403549,-0.0115065706818194,0.0870412113390677,0.3707414829659319,0.1486973947895792,0.0096462075759337,0.0827262805698944,0.7666666666666679,test,1
uric_acid,10.0,7.5,CV,3,0.471401071128987,1.090186120577472,4.999116546978688,-0.4572383234774018,0.1,1.4,-0.0012067521738689,0.3200484533284043,-0.634188992782025,4.999116546978688,0.3230460921843687,0.1458917835671342,0.5456964050072665,4.9342397069941,0.7931034482758614,test,1
uric_acid,0.2,7.5,CV,1,0.0191389398792031,0.0382906923645732,0.171443108771562,-0.0125466588608458,0.1,1.4,5.309449157062867e-06,0.012478819074403,-0.010924029958427,0.171443108771562,0.3258517034068136,0.151503006012024,0.0197808939393761,0.1667505687180646,0.8620689655172404,test,1
uric_acid,1.0,8.0,CV,1,0.0796099973059898,0.1821918857947339,0.8055377266794987,-0.0684766214931108,0.1,1.4,1.4522571617957502e-05,0.0583594679425299,-0.0533552930794985,0.8055377266794987,0.2949899799599198,0.151503006012024,0.0939503760223091,0.7949834535834835,0.7419354838709673,test,1
uric_acid,5.0,7.5,CV,2,0.2987136170514557,0.7036569788533169,3.020541985384688,-0.2805144737404281,0.1,1.4,-3.408919252301998e-05,0.240556610340991,-0.2360729664486231,3.020541985384688,0.314629258517034,0.1571142284569138,0.369695517608946,2.9887882235367744,0.6969696969696967,test,1
dopamine,5.0,7.5,CV,7,0.1840236840261462,0.8162902522067508,3.7127925690730494,-1.9908650063875653,0.1,1.4,-0.0001167665883454,0.315483231236309,-0.2462512398560763,3.7127925690730494,0.1659318637274549,0.1122244488977955,0.3281313609516058,3.705855107057559,0.7391304347826093,test,0
aluminum,2.0,6.5,CV,8,0.1010847580430336,0.3315914218447072,1.274601186905444,-0.7241874068970121,0.1,1.4,-8.582429128360394e-05,0.1014401570640862,-0.1527476250254269,1.274601186905444,-0.319438877755511,0.1711422845691382,0.1713344945807277,1.2580100715050475,0.9062499999999996,test,5
ascorbic_acid,5.0,6.5,CV,9,0.4492514642247913,0.878822611499654,3.430163777242876,-0.3585814405457694,0.1,1.4,-0.0001812238322168,0.30210395224893,-0.2678955212332929,3.430163777242876,0.0789579158316633,0.1963927855711422,0.5230476025231097,3.3521524156012266,1.0,test,2
uric_acid,2.0,6.0,CV,0,0.140855956786036,0.3299163289621285,1.4522404541241098,-0.1577872191669837,0.1,1.4,-8.355323841190836e-06,0.0954322922555928,-0.1060615000738049,1.4522404541241098,0.4128256513026053,0.1515030060120241,0.1694314026273327,1.4362261295497067,0.7999999999999995,test,1
aluminum,1.0,7.0,CV,6,0.0557130253882424,0.1782683758565862,0.7065104966051318,-0.3682791969601993,0.1,1.4,3.453907524821845e-06,0.0896613095436466,-0.0582621943101898,0.7065104966051318,-0.3110220440881763,0.1711422845691383,0.0913295112043094,0.6960485105664354,0.9677419354838712,test,5
glucose,1.0,8.0,CV,8,0.0929488334225676,0.1493010671054187,0.5666810655448572,-0.0613820583142622,0.1,1.4,1.2222292333540615e-05,0.0418757849577335,-0.0461087590900879,0.5666810655448572,0.4633266533066132,0.2328657314629257,0.0972437122440653,0.5452174497241637,0.8863636363636379,test,3
uric_acid,5.0,6.5,CV,4,0.2945209117604755,0.6861058213668716,3.0598537952361204,-0.2905472001104535,0.1,1.4,-0.0002187769935879,0.2021446787562833,-0.2557182604882267,3.0598537952361204,0.3763527054108216,0.1458917835671344,0.3449580108608439,3.023845587178847,0.9259259259259262,test,1
copper,2.0,6.0,CV,7,0.0714711256554849,0.4419407086251003,1.9240601959668893,-1.3720766905207582,0.1,1.4,-5.92798566548165e-05,0.1334641057748366,-0.1472328411405083,1.9240601959668893,-0.0613226452905811,0.101002004008016,0.1526163299207208,1.9206309509124952,0.8947368421052625,test,4
copper,10.0,7.5,CV,3,0.2462602855560409,1.4491906591228658,6.333082976620002,-4.625043144341363,0.1,1.4,-0.0013435905971912,0.4154928084929303,-0.7059379097618782,6.333082976620002,-0.038877755511022,0.101002004008016,0.4943847852013305,6.29984338988118,0.7999999999999988,test,4
uric_acid,10.0,7.0,CV,5,0.4622028858638246,1.0782341570318417,4.799925007990844,-0.4445357230690805,0.1,1.4,-9.030838434468768e-05,0.4445034904201708,-0.2894536969887094,4.799925007990844,0.3454909819639279,0.1430861723446893,0.5315516827999182,4.743529770767604,0.7000000000000024,test,1
uric_acid,0.1,6.0,CV,8,0.0109755339601211,0.0189025875051085,0.0868741771439966,-0.0050640952904062,0.1,1.4,3.9327320506839965e-06,0.0054970314617703,-0.0059557429601171,0.0868741771439966,0.4072144288577154,0.1458917835671344,0.0095605797667235,0.0828092745893663,0.9999999999999984,test,1
aluminum,10.0,6.0,CV,7,0.31466673191839,1.062253310444485,4.148904882683064,-2.2737808739193066,0.1,1.4,-0.000587941517436,0.3184520101562703,-0.4743806768504848,4.148904882683064,-0.3110220440881763,0.1627254509018036,0.5309957293866308,4.118737732112059,0.6571428571428576,test,5
aluminum,2.0,7.0,CV,0,0.1004724544153487,0.3342642223153537,1.2848739857419953,-0.7440643381905574,0.1,1.4,-0.0001009726626995,0.0967340152226202,-0.1549887616516575,1.2848739857419953,-0.3166332665330661,0.1795591182364729,0.1775380596677555,1.2707013986481963,0.9393939393939396,test,5
aluminum,0.2,6.5,CV,7,0.0130951074772818,0.0377807242077552,0.1515032813524445,-0.0764568755323092,0.1,1.4,-1.615424397595277e-05,0.011442248501117,-0.0210193833034412,0.1515032813524445,-0.3110220440881763,0.1599198396793587,0.0186493400233202,0.1487920013103532,0.7812500000000006,test,5
copper,5.0,6.0,CV,9,0.1534807388930808,0.910678398911032,3.956136118505708,-2.9459958205247765,0.1,1.4,-0.0001492638697534,0.3864518865324946,-0.2460683580577364,3.956136118505708,-0.0613226452905811,0.0981963927855711,0.3072810792343796,3.9419319984655594,0.8421052631578941,test,4
dopamine,2.0,7.5,CV,7,0.0903880057744289,0.3940290737812176,1.7939557644406827,-0.9594591485435284,0.1,1.4,-5.496897786572846e-05,0.1523875624886375,-0.118910421915273,1.7939557644406827,0.1659318637274549,0.1122244488977955,0.1584091953839828,1.7890952990782156,0.7391304347826093,test,0
uric_acid,0.1,7.0,CV,3,0.0112928109722685,0.0191541529494724,0.0879455494989671,-0.0069661910126529,0.1,1.4,-1.936420843537708e-05,0.0062566031034438,-0.0116021601775764,0.0879455494989671,0.3539078156312625,0.1402805611222446,0.009351417037534,0.0835896543578716,0.9230769230769248,test,1
glucose,0.5,7.0,CV,0,0.0493227370099558,0.076477542149249,0.2777939194664675,-0.0293361083035906,0.1,1.4,-6.914227984316373e-08,0.0236664533941709,-0.0273198601496633,0.2777939194664675,0.5110220440881764,0.2412825651302604,0.0509427008875595,0.2651719249180314,0.8695652173913031,test,3
ascorbic_acid,0.2,8.0,CV,4,0.0282354023599981,0.0504254861070926,0.2077016759434059,-0.0182078275439829,0.1,1.4,-1.444317410496708e-05,0.0180112902059111,-0.0199161599613562,0.2077016759434059,0.0200400801603206,0.1823647294589178,0.0285448989294316,0.2009953717639719,0.9117647058823536,test,2
ascorbic_acid,0.2,6.0,CV,2,0.0271669013467553,0.0478549230801166,0.1912962205987883,-0.0154416730131446,0.1,1.4,9.462287670708448e-08,0.0146110939857283,-0.0173529665439086,0.1912962205987883,0.0845691382765531,0.1879759519038076,0.02759715322033,0.1845232518806971,0.7179487179487174,test,2
dopamine,0.1,6.5,CV,4,0.0080590121400665,0.0221114340258342,0.1058548391425253,-0.0568688052163487,0.1,1.4,-3.6061905686745626e-06,0.0066762315272139,-0.0074484857778785,0.1058548391425253,0.2192384769539078,0.1066132264529058,0.0085658957856355,0.1024405421201026,0.6521739130434792,test,0
dopamine,10.0,7.0,CV,0,0.2844460310020548,1.2469240469200846,5.574316338846368,-3.023499417315478,0.1,1.4,-3.4355900946909435e-05,0.4996865511944413,-0.4967422782917059,5.574316338846368,0.1995991983967936,0.1122244488977955,0.4975515448477449,5.559910605475348,0.904761904761905,test,0
glucose,0.5,7.0,CV,1,0.0492558224738245,0.076691632966967,0.283230679873109,-0.028839823586673,0.1,1.4,8.217233973985324e-06,0.0269593662217591,-0.0223041578150723,0.283230679873109,0.4689378757515029,0.2328657314629258,0.0500417634318327,0.2710434596180616,0.566037735849055,test,3
glucose,0.5,6.0,CV,3,0.0495123000252404,0.076022501243459,0.2795156483188431,-0.0276700121270772,0.1,1.4,-9.035434700862828e-05,0.0264692286631526,-0.0488246407880575,0.2795156483188431,0.5138276553106212,0.2356713426853707,0.0497643130273674,0.2665362665027766,0.9534883720930244,test,3
glucose,0.5,7.0,CV,8,0.0495279550513757,0.0766704395617113,0.2936150580529698,-0.0297739538143107,0.1,1.4,7.676007509006262e-06,0.0225514689837119,-0.0234438151408402,0.2936150580529698,0.4745490981963928,0.2356713426853707,0.0504358163756605,0.2810871069454015,0.6800000000000007,test,3
copper,2.0,6.0,CV,0,0.0726101299603372,0.4414897536068426,1.9317269250988864,-1.415705449653371,0.1,1.4,-9.754864338243512e-06,0.12013053195329,-0.1634622370855764,1.9317269250988864,-0.0529058116232464,0.101002004008016,0.1505663106447275,1.9251677628331725,0.8947368421052635,test,4
ascorbic_acid,0.2,7.5,CV,1,0.0276901988553456,0.0491239275076445,0.1953565514823224,-0.0188525810000257,0.1,1.4,6.187433443196791e-06,0.0168708986683543,-0.0156640326653403,0.1953565514823224,0.0200400801603206,0.1879759519038075,0.0283789996690251,0.1883931722377858,0.6341463414634151,test,2
aluminum,0.1,7.5,CV,0,0.0076778138078446,0.0193156968046344,0.0757282553942594,-0.0412340639088192,0.1,1.4,-2.362885529506351e-06,0.0057220456282119,-0.0078486499570072,0.0757282553942594,-0.3166332665330661,0.1739478957915831,0.0099976831269074,0.0731399168493731,0.7222222222222224,test,5
copper,1.0,7.5,CV,5,0.0417728773992163,0.2436725313383465,1.0598906261412793,-0.7715800738387544,0.1,1.4,-1.4655080460745305e-05,0.0846813059703939,-0.0770139938262562,1.0598906261412793,-0.0416833667334669,0.101002004008016,0.0829973623806202,1.05391667341705,0.8947368421052635,test,4
copper,0.1,6.5,CV,1,0.0060637114731283,0.025446766245045,0.1130645780250381,-0.0760775601166802,0.1,1.4,4.198533242946336e-06,0.0082668372675233,-0.0074003483482406,0.1130645780250381,-0.0501002004008015,0.0981963927855711,0.0086390760097614,0.1110008491654418,0.8421052631578934,test,4
aluminum,2.0,7.5,CV,1,0.1004470211197252,0.3346031549128113,1.297932827293239,-0.7325925127115531,0.1,1.4,-5.311481088248857e-05,0.090347579399821,-0.1102578986671971,1.297932827293239,-0.3082164328657314,0.1767535070140281,0.1759445136782852,1.2844485008516675,0.96875,test,5
ascorbic_acid,0.5,7.0,CV,2,0.0632268163992232,0.1194715395390202,0.5054275018519784,-0.0440019802662047,0.1,1.4,-3.885491480480008e-06,0.0365102469937261,-0.0428191115974147,0.5054275018519784,0.0480961923847695,0.1795591182364728,0.0668179122756153,0.4933409553567447,0.7777777777777782,test,2
uric_acid,10.0,6.0,CV,6,0.4519826810465513,1.0594719237110204,4.655608488566854,-0.4263226843677383,0.1,1.4,0.0002906513347115,0.4912999010228074,-0.4197484744490287,4.655608488566854,0.4044088176352706,0.1402805611222444,0.515907396997849,4.596609204528244,0.9230769230769248,test,1
ascorbic_acid,2.0,6.5,CV,0,0.2153828830719759,0.424304206613664,1.7216739464456312,-0.2167823072855654,0.1,1.4,-1.2400506091054586e-05,0.1379752317323399,-0.1474114118592727,1.7216739464456312,0.0929859719438878,0.1935871743486974,0.2504553886486051,1.6885084873006462,0.7692307692307685,test,2
copper,0.5,7.0,CV,6,0.0223573636331033,0.1254086735384806,0.5432843540807418,-0.3979002125256274,0.1,1.4,3.126158419584277e-05,0.0485592294286986,-0.0380528919846678,0.5432843540807418,-0.0529058116232464,0.0953907815631261,0.0416323717721435,0.5396064230961691,0.8888888888888892,test,4
ascorbic_acid,1.0,6.5,CV,7,0.1163133959139419,0.2277397550711219,0.9218501161483597,-0.0825793913411009,0.1,1.4,-3.762444701179912e-05,0.0633634507011724,-0.0673801295206874,0.9218501161483597,0.0565130260521041,0.1907815631262525,0.1324367834618151,0.9045523643849344,0.5813953488372088,test,2
uric_acid,0.2,6.0,CV,4,0.0189208514597868,0.0372508144057008,0.1650054640978539,-0.0166605357164391,0.1,1.4,-9.516682753854143e-06,0.0112443959893052,-0.0142309678997111,0.1650054640978539,0.4044088176352706,0.1543086172344691,0.0193991023377371,0.1599264418347696,0.9642857142857136,test,1
aluminum,5.0,7.0,CV,0,0.2059813819397918,0.6924331295090482,2.659832259939816,-1.544235453394573,0.1,1.4,-0.0002121484893904,0.2002280264315552,-0.3210034940338102,2.659832259939816,-0.3166332665330661,0.1795591182364729,0.3677560844493769,2.63209160178136,0.9393939393939396,test,5
copper,1.0,7.5,CV,6,0.0414045634065928,0.2427500468167746,1.0324292170758496,-0.7787172679531906,0.1,1.4,5.777427116253916e-05,0.0938125395925091,-0.0733758549678775,1.0324292170758496,-0.0529058116232464,0.0981963927855711,0.0819039567931189,1.0269169880231006,0.6666666666666666,test,4
aluminum,5.0,7.5,CV,6,0.2097041427821748,0.6909522615327042,2.745519381858812,-1.464891837127302,0.1,1.4,3.524958836408554e-05,0.3448046953277892,-0.3285125211197061,2.745519381858812,-0.3110220440881763,0.1711422845691382,0.3539885382275017,2.709715850196379,0.9062499999999996,test,5
aluminum,5.0,7.0,CV,8,0.2077005494959862,0.6895582934192137,2.6770454630764395,-1.5406435761024833,0.1,1.4,-0.0001472652552326,0.2103099207228682,-0.231602311575222,2.6770454630764395,-0.2997995991983967,0.1711422845691382,0.3562446240638879,2.6458358323115787,0.6944444444444448,test,5
dopamine,0.1,6.0,CV,6,0.0079874611103201,0.0216948332541431,0.1036269232925556,-0.051073620700344,0.1,1.4,8.143942650884913e-06,0.0091007692430573,-0.008092781512383,0.1036269232925556,0.2529058116232465,0.1094188376753507,0.0085262932043027,0.1001260419437967,0.8571428571428585,test,0
uric_acid,10.0,7.0,CV,0,0.4553806947373618,1.083326442598621,4.7192773130735866,-0.5282646853177873,0.1,1.4,-3.3762928919690795e-05,0.3492273798468776,-0.3475029414808895,4.7192773130735866,0.3482965931863727,0.1515030060120239,0.5559865742371846,4.675397828473894,0.8620689655172417,test,1
aluminum,0.5,6.0,CV,2,0.0296561572540798,0.092004408206406,0.3563890289398772,-0.1924179869968058,0.1,1.4,-3.7443827757976096e-05,0.026169293012808,-0.0414511031938585,0.3563890289398772,-0.3054108216432865,0.1711422845691382,0.0475282696337054,0.351000785388283,0.6052631578947365,test,5
glucose,1.0,6.0,CV,6,0.0906120005631597,0.1451545727740372,0.5577466650628375,-0.050194157010986,0.1,1.4,4.6329669130343e-05,0.0742782643183768,-0.0449300875407273,0.5577466650628375,0.4829659318637275,0.2216432865731463,0.0911205687130395,0.5354952106785074,0.49056603773585,test,3
dopamine,5.0,7.0,CV,9,0.1887201227005105,0.8066363676889116,3.6655487337721016,-1.909795847314466,0.1,1.4,-0.0001369445832019,0.2228229728685049,-0.305221044564973,3.6655487337721016,0.1967935871743487,0.1122244488977955,0.3213677630597932,3.645702021765737,0.904761904761905,test,0
aluminum,10.0,6.0,CV,5,0.3249661319607364,1.0542109656617202,4.090693795077612,-2.281178713328562,0.1,1.4,-0.0004989072519212,0.3213456949694073,-0.5507495516403917,4.090693795077612,-0.344689378757515,0.1711422845691382,0.544241974990495,4.041962464391422,0.648648648648649,test,5
copper,0.2,6.0,CV,3,0.0105274664909522,0.0506639691941425,0.2209992242128295,-0.1590209341812589,0.1,1.4,-4.461305593696392e-05,0.0135124968152371,-0.0248409670802429,0.2209992242128295,-0.064128256513026,0.0981963927855711,0.0170374134064383,0.2179392764187685,0.7500000000000014,test,4
glucose,0.2,7.5,CV,9,0.0229317976601607,0.0313469497041373,0.1204048687807112,-0.00923570636643,0.1,1.4,-4.274790222226054e-06,0.011685534668277,-0.0113619661972385,0.1204048687807112,0.4857715430861723,0.2272545090180361,0.0200694629930811,0.1122783443492857,0.8409090909090918,test,3
dopamine,0.1,7.5,CV,6,0.0081777486012265,0.0225178156537361,0.1057637970939846,-0.0541676230697262,0.1,1.4,8.344741955643586e-06,0.0094435045241073,-0.0068947439995934,0.1057637970939846,0.1743486973947895,0.1122244488977955,0.0090162681131846,0.1022880808383084,0.999999999999998,test,0
ascorbic_acid,1.0,8.0,CV,6,0.1216184706530015,0.2367531900661365,0.9452797659137064,-0.1030247897051537,0.1,1.4,7.034885308140109e-05,0.1152755266059543,-0.0743027511842039,0.9452797659137064,0.0116232464929859,0.1935871743486973,0.1390712723252109,0.9251279099382544,0.8648648648648647,test,2
ascorbic_acid,5.0,6.0,CV,7,0.4356881896846806,0.8703076250528814,3.4604614729891714,-0.323112685650828,0.1,1.4,-0.000151169851777,0.2521257721249608,-0.2568693850601304,3.4604614729891714,0.087374749498998,0.1935871743486974,0.5110913711448306,3.403364859839766,0.7250000000000003,test,2
glucose,0.5,7.5,CV,2,0.0499331278074499,0.0766838172568708,0.2876003957671076,-0.0272440612777124,0.1,1.4,-1.6895011364439289e-06,0.0240305508170357,-0.0287684161722875,0.2876003957671076,0.4829659318637275,0.2384769539078156,0.0505077530023931,0.2740269357776371,0.9767441860465113,test,3
aluminum,5.0,6.0,CV,0,0.2051648188039617,0.6862223552834013,2.651297873576117,-1.5341627313215014,0.1,1.4,-0.0002828006399163,0.1986004081413944,-0.233104606987307,2.651297873576117,-0.344689378757515,0.1599198396793587,0.3388906198051395,2.624284057592024,0.628571428571429,test,5
aluminum,10.0,8.0,CV,5,0.3272589826874243,1.0714558439281583,4.299892726697379,-2.191112890747814,0.1,1.4,-0.0003041705658029,0.3265790657711538,-0.3961051020632267,4.299892726697379,-0.3054108216432865,0.1683366733466934,0.5502236272978049,4.251038977938243,0.8750000000000009,test,5
dopamine,0.5,7.5,CV,9,0.0283172112776856,0.1099347830325603,0.5111633662247639,-0.2744350460838243,0.1,1.4,-1.6337570148897972e-05,0.0324165376974185,-0.0352843661597963,0.5111633662247639,0.1687374749498997,0.1122244488977955,0.0440112485349636,0.5056353016691001,0.818181818181817,test,0
dopamine,5.0,6.5,CV,7,0.179635325113835,0.7996235221508426,3.5847611452207238,-1.9256102542904177,0.1,1.4,-0.0001138412269791,0.2453913420490878,-0.3204027113588588,3.5847611452207238,0.2220440881763526,0.1094188376753506,0.3147149622557975,3.579190121842322,0.6956521739130435,test,0
uric_acid,0.5,7.5,CV,9,0.043142553777562,0.0943219724851844,0.4202011490927032,-0.0388996858866503,0.1,1.4,-1.599397321069096e-05,0.0298747440406802,-0.0273495396001886,0.4202011490927032,0.3258517034068136,0.1486973947895792,0.0478080197299365,0.4124552936239021,0.8928571428571412,test,1
glucose,10.0,6.0,CV,3,0.5298480886824604,0.878905297900038,3.18034314942776,-0.3575891198863611,0.1,1.4,-0.0010573464122463,0.3010694870528385,-0.555850604142957,3.18034314942776,0.5138276553106212,0.2356713426853707,0.5748434139412618,3.077383941508207,0.9534883720930244,test,3
